101,Kalimantan Tengah,Jahe,2015,"180,455","335,743",,12.1032367181936,,"286,179","497,860",,,0.585874311442121,0.482859552917022
102,Kalimantan Tengah,Jahe,2016,"261,218","437,569",,12.4731105867206,,"263,714","443,598",,,0.00955560063674325,0.0137785617525509
103,Kalimantan Tengah,Jahe,2017,"181,595","285,799",,12.1095342117306,,"189,807","301,579",,,0.0452210109788974,0.0552133042759077
104,Kalimantan Tengah,Jahe,2018,"213,151","291,514",,12.2697561137141,,"210,817","292,520",,,0.0109519028816601,0.00345263251464764
105,Kalimantan Tengah,Jahe,2019,"289,018","464,583",,12.574244248892,,"281,198","447,377",,,0.0270576258403035,0.037035903010899
106,Kalimantan Selatan,Jahe,2015,"4,857,482","3,908,500",,15.396030754617,,"4,399,854","3,562,388",,,0.0942110365186142,0.0885537482647694
107,Kalimantan Selatan,Jahe,2016,"5,649,357","7,852,812",,15.5470522913366,,"5,524,407","7,423,770",,,0.0221176217769652,0.0546355155973789
108,Kalimantan Selatan,Jahe,2017,"2,215,191","2,793,836",,14.6108491879921,,"2,546,113","3,256,829",,,0.149387373756527,0.165719590108035
109,Kalimantan Selatan,Jahe,2018,"2,495,316","2,717,764",,14.7299259324545,,"2,500,396","2,771,671",,,0.00203567667818802,0.0198348847342548
110,Kalimantan Selatan,Jahe,2019,"2,187,255","2,666,594",,14.5981578909414,,"2,218,569","2,677,102",,,0.0143166049036764,0.00394047746581993
111,Kalimantan Timur,Jahe,2015,"395,454","678,900",,12.8877897509552,,"577,766","878,720",,,0.461018238697444,0.294329305283177
112,Kalimantan Timur,Jahe,2016,"442,408","1,059,096",,12.9999878122094,,"455,944","1,041,058",,,0.0305956281454809,0.0170311128210522
113,Kalimantan Timur,Jahe,2017,"444,194","705,765",,13.0040166829222,,"445,369","739,294",,,0.00264518445917452,0.0475077988474457
114,Kalimantan Timur,Jahe,2018,"407,216","412,027",,12.9170990361774,,"411,031","444,754",,,0.00936922298378715,0.0794286155163538
115,Kalimantan Timur,Jahe,2019,"359,556","1,161,737",,12.7926252159175,,"364,704","1,090,039",,,0.014316350584211,0.0617164871080668
116,Kalimantan Utara,Jahe,2015,"196,136","136,951",,12.1865635751419,,"212,993","232,260",,,0.0859442069536732,0.695933343616721
117,Kalimantan Utara,Jahe,2016,"37,044","72,851",,10.5198616742902,,"54,639","88,792",,,0.47497233823309,0.21881479642236
118,Kalimantan Utara,Jahe,2017,"68,139","226,435",,11.1293050154395,,"66,789","212,671",,,0.0198126252256321,0.0607870352488946
119,Kalimantan Utara,Jahe,2018,"97,137","372,782",,11.4838776321616,,"94,102","356,771",,,0.0312424848103703,0.0429503871771125
120,Kalimantan Utara,Jahe,2019,"165,282","607,937",,12.0154083849579,,"158,164","582,820",,,0.043065670337378,0.0413144998959856
121,Sulawesi Utara,Jahe,2015,"194,895","528,221",,12.1802162309849,,"191,222","533,681",,,0.0188465482052912,0.0103364665313825
122,Sulawesi Utara,Jahe,2016,"328,102","1,239,737",,12.7010798146331,,"314,414","1,169,131",,,0.0417187636809499,0.0569520842979058
123,Sulawesi Utara,Jahe,2017,"580,256","10,269",,13.2712246644538,,"553,672","126,155",,,0.0458146076561462,11.2850559340614
124,Sulawesi Utara,Jahe,2018,"717,180","1,390,689",,13.4830821341001,,"700,829","1,264,236",,,0.0227987675311811,0.0909285800501136
125,Sulawesi Utara,Jahe,2019,"236,839","623,681",,12.375135864377,,"283,238","687,736",,,0.195909533439166,0.102705489495221
126,Sulawesi Tengah,Jahe,2015,"140,306","669,227",,11.8515810306786,,"154,599","671,078",,,0.101871636273715,0.00276579731449406
127,Sulawesi Tengah,Jahe,2016,"146,614","486,666",,11.8955585618287,,"147,413","505,107",,,0.00544641152892629,0.0378929175737336
128,Sulawesi Tengah,Jahe,2017,"310,506","963,590",,12.6459585038405,,"294,197","917,742",,,0.0525250654802476,0.047580693591264
129,Sulawesi Tengah,Jahe,2018,"253,970","934,724",,12.4449714287889,,"257,993","933,026",,,0.0158391353380282,0.00181682299134354
130,Sulawesi Tengah,Jahe,2019,"112,399","299,138",,11.629810319605,,"126,958","362,527",,,0.129532883034368,0.211904797099078
131,Sulawesi Selatan,Jahe,2015,"15,382,729","44,312,610",,16.5487559445329,,"13,857,152","39,917,602",,,0.0991746694197098,0.0991818880061575
132,Sulawesi Selatan,Jahe,2016,"7,777,881","19,788,986",,15.8667944940179,,"8,385,808","21,801,848",,,0.0781610175914496,0.101716256091744
133,Sulawesi Selatan,Jahe,2017,"3,921,274","226,435",,15.1819271589656,,"4,367,727","2,383,976",,,0.113854173252499,9.52830285414001
134,Sulawesi Selatan,Jahe,2018,"3,470,204","10,489,584",,15.0597239398204,,"3,559,956","9,679,023",,,0.025863707417965,0.0772729189567747
135,Sulawesi Selatan,Jahe,2019,"3,325,562","13,473,810",,15.0171492403458,,"3,349,001","13,094,331",,,0.00704826254740261,0.0281641701517409
136,Sulawesi Tenggara,Jahe,2015,"7,236,735","23,110,153",,15.7946806957949,,"6,847,962","22,108,571",,,0.0537222043629666,0.0433394866638581
137,Sulawesi Tenggara,Jahe,2016,"9,391,048","41,129,881",,16.0552674530504,,"9,136,739","39,227,750",,,0.0270798994594707,0.0462469370328187
138,Sulawesi Tenggara,Jahe,2017,"1,032,270","10,269",,13.847270818712,,"1,842,717","3,932,017",,,0.785111391820061,381.901655304563
139,Sulawesi Tenggara,Jahe,2018,"791,216","1,029,982",,13.5813262815331,,"896,366","1,320,186",,,0.1328968241838,0.281755904309256
140,Sulawesi Tenggara,Jahe,2019,"477,760","1,301,275",,13.076863793333,,"519,621","1,303,166",,,0.08761848912496,0.00145322931987911
141,Gorontalo,Jahe,2015,"11,323","11,843",,9.33459133431404,,"62,153","140,975",,,4.48907188346146,10.9036819301125
142,Gorontalo,Jahe,2016,"16,451","82,968",,9.70814154461942,,"21,021","88,769",,,0.27780536706847,0.0699152746821936
143,Gorontalo,Jahe,2017,"38,069","2,793,836",,10.5471555816294,,"36,364","2,523,329",,,0.0447813809303017,0.0968226935829507
144,Gorontalo,Jahe,2018,"184,950","125,637",,12.1278407972606,,"170,091","365,406",,,0.080338352198235,1.90842846697309
145,Gorontalo,Jahe,2019,"21,948","46,064",,9.99643129817887,,"36,762","77,998",,,0.674974584294406,0.69325770081864
146,Sulawesi Barat,Jahe,2015,"44,003","203,631",,10.6920130923943,,"43,279","191,068",,,0.0164549185826111,0.0616962924453989
147,Sulawesi Barat,Jahe,2016,"112,382","286,038",,11.6296590612688,,"105,472","276,541",,,0.0614894429556251,0.0332019793618152
148,Sulawesi Barat,Jahe,2017,"53,281","226,435",,10.8833350738069,,"58,500","231,446",,,0.0979536672017435,0.0221281922968204
149,Sulawesi Barat,Jahe,2018,"404,145","2,813,968",,12.9095290034413,,"369,581","2,555,716",,,0.0855249800585987,0.091775116233634
150,Sulawesi Barat,Jahe,2019,"255,231","1,788,081",,12.4499242964297,,"266,666","1,864,844",,,0.0448023582300808,0.0429306479808394
151,Maluku,Jahe,2015,"544,376","632,077",,13.2073954635562,,"516,605","755,354",,,0.0510143814765122,0.195034382831874
152,Maluku,Jahe,2016,"497,063","376,787",,13.1164720576087,,"499,017","414,644",,,0.00393149260140909,0.100472348461391
153,Maluku,Jahe,2017,"168,321","226,435",,12.0336281495785,,"201,391","245,256",,,0.196467582480459,0.0831181905446253
154,Maluku,Jahe,2018,"47,239","89,911",,10.762975101586,,"62,654","105,445",,,0.326322784035846,0.172776264835195
